estimate_h,time_spent_h,changes_count,bug_count,budget,team_experience,risk
42.73892306869856,47.70925422849463,9,5,271.17797361325165,3.091522283121308,0
42.36524212003342,38.47835235859504,9,13,249.79293621861805,4.334120184786788,0
26.083207088219208,30.098446174943525,2,16,153.28804679260202,2.851182397160924,0
59.739449615711635,63.64529266561603,1,17,154.8232776711864,3.59865480794738,0
40.611953195945524,34.30645690855396,7,18,196.21142617700878,2.1875995478491186,1
50.24988237455375,56.93370535596408,3,2,177.44123213802928,3.858143585397723,0
59.61493317811818,51.89733606638105,1,2,143.08366365195286,3.563595446418535,0
58.93062352059888,57.12723788310875,0,18,177.9154102913503,4.298725504769729,0
63.307702179455724,64.62918534565182,4,7,176.27435331904806,4.070190693666731,0
48.03029030981153,48.045009654910075,3,0,166.4076130119397,3.8831034343217192,0
41.53403375911692,44.626872487859046,5,5,184.21052569224972,2.8523738870133295,0
48.40563578187202,51.36199517259379,2,16,258.9225425159166,3.367408840566702,0
16.2533113208394,19.452236080350467,7,7,209.96190206246197,4.59526339267729,0
21.057750551538255,25.264431345304626,6,1,323.5904538027735,2.0218881458958085,0
23.546007752911954,23.701029041738792,4,14,208.52540930098246,2.0573883319547015,0
30.055063447970365,25.18853659789534,1,3,185.4967113031374,3.272147096925543,0
57.99548453446873,63.28103754311779,5,7,200.2066441327433,3.62291953539818,0
31.890418892798785,37.97082574298952,6,0,212.824598922177,1.7638402511039932,0
42.43674891921221,39.352893929838785,3,12,221.76269785855317,2.8878561548800374,0
75.98456595572131,74.80555556669299,2,8,303.83556629295117,2.859001838656823,0
42.87472057877148,41.58465324692619,5,17,157.73397675112156,0.0,1
64.75031136934173,53.13201160263718,3,6,242.9523029088868,2.6706090161118605,0
31.32764639980246,33.48630207525493,4,4,210.38752988070618,2.7640232507273006,0
45.8912488426474,43.19904231006773,3,3,121.44511287146912,2.7595605857654713,0
30.999558901788376,34.564060227298604,3,4,238.53493910473816,5.123871411865903,0
43.21933848198875,48.96094246209904,7,9,263.38117804019527,1.176302552236687,1
66.80616274914792,75.3902412329449,4,1,157.14117981112852,1.763066143193081,0
15.453591536153027,14.938467685207161,4,8,199.55330660540147,0.0,0
58.688472870917145,54.499188316315944,6,17,113.73228689961482,2.278625000738789,1
54.75471204664556,60.204356103402134,3,15,137.05967701578317,2.4065346688109988,0
38.11700088606411,42.71222541279749,1,12,252.40147888086264,2.235034235498616,0
21.078842912230908,21.005129746563647,8,17,176.67917469962828,4.66151600922564,0
51.44259015427739,59.530003616646916,0,15,144.55985125309803,4.290926283505445,0
39.410145818723954,33.79670173379453,5,13,211.4730182229215,3.1167850864009563,0
54.65352422709408,62.94050212022446,2,17,173.87937842844883,2.4440804196902066,0
50.43704291046886,42.2883380839328,2,2,176.4589171112232,4.539284502160296,0
82.0355778264183,70.66628422627576,0,16,236.96630128374517,2.9703632102462225,0
45.21288745053951,45.824889335131644,9,5,141.91333205328266,1.7725949416223132,0
29.5300501475627,24.421569760378798,4,14,154.7317393659084,0.42562698377317265,1
53.585512699126326,44.00028840037292,3,18,207.70399960744342,2.338028259156476,0
54.3999336794353,43.531234802832635,7,9,248.47048953741026,4.131965425758913,0
77.18375150480873,75.21762385954706,0,1,261.9080150744925,6.4148080343146345,0
66.70222491829158,74.02943447744698,5,7,166.74691398191885,3.0924155192842138,0
57.13742118299019,46.506166343697785,4,8,246.8688483459824,1.8519667273195435,0
79.26605782439124,84.09360191972159,5,18,160.79288532647956,1.2225521875736791,1
26.224738913542982,29.61431072757219,1,18,291.31046734534,3.8279323444583984,0
37.20496934500505,32.26416204451385,9,11,143.3114487290136,0.35307592142359734,1
31.4684811718895,27.023416407135894,2,19,266.42394053958657,3.825517652107332,0
42.20380393688464,48.29467335725192,6,8,167.1756946590638,4.226567409394368,0
22.466277048873824,25.37003985225307,7,8,300.66232273973003,3.654419179849296,0
62.70301893628809,63.67972545927841,3,16,229.5660364426242,2.6705074920921636,0
45.55554605802453,51.37207597918165,1,13,149.1991735295889,3.847410980320222,0
20.58387410994684,17.230811056212787,2,10,173.88807602287466,3.2564075566924497,0
29.688418375849167,28.435347639121648,8,9,239.05906026118708,1.8328142372091123,0
56.27027694900391,61.62265068496466,9,14,252.63222088077808,5.775618483562539,0
66.76253135788762,60.285282889316385,9,15,196.46422041377687,2.4724809305842257,1
89.93461783383573,99.01185962903901,2,9,202.2329140481733,4.163628450674864,0
108.2772493201466,108.45822843592036,6,0,237.91765163220327,0.0,1
58.288188665519925,64.12320911435566,1,2,206.589921350541,4.9147063241713935,0
30.209237599362716,29.78243711453733,7,2,135.3247570330812,5.203145616981873,0
7.359074385373816,6.9702336708567465,4,9,159.35129876799095,3.0447506806899574,0
55.35422924687671,49.13660345246197,7,12,211.75599715758327,3.838156552106638,0
33.74117809379348,29.80532826320528,6,16,260.7741208248847,3.837772772411344,0
41.692854796406294,45.887002735519786,9,4,280.7991212081024,2.0358246455389137,0
37.758064018803836,32.00238102846888,4,15,238.97647103857253,3.8206834581590106,0
47.18418227167229,39.37014856925047,3,13,214.3645380518182,1.787054295191167,0
71.31960461575287,62.084895872822166,5,1,237.44069429912386,2.086864614532011,0
53.140971348906895,46.24001065564697,1,7,166.6624574896572,4.6904147148184485,0
46.827303259226234,52.87940671464478,1,6,192.3384519870893,4.461986536050304,0
29.28692494348377,28.097953383255177,5,17,158.79346393302617,1.940436746826311,0
16.50634110591286,19.74414876655067,8,18,137.56286946461444,1.8996354847484391,1
40.273841818533384,34.42948325161916,5,16,216.67745058181023,2.0316050963134917,0
48.92434898363359,51.92908338968242,7,10,209.27566532923717,4.098959349698236,0
85.35859827159766,83.60804731239953,1,9,234.38262422545066,1.5000228287844044,1
52.60549042945772,50.35225369708533,4,6,227.30559154462236,3.535068958553929,0
69.65479022046115,80.10535470050986,6,15,212.1322135661931,4.120270215951442,0
40.01408802921696,47.6262984446129,3,1,227.83083328387772,2.86763182456035,0
26.301124671659508,30.22376865552544,0,5,197.86584518862617,4.515095545297392,0
30.697664755352562,26.91940451518092,0,2,220.64456976112004,2.5435347457653115,0
35.49547870928494,31.53131413195839,9,9,163.692779865682,2.6792165985091283,0
92.5693946487033,98.34846045202526,6,5,218.4852962819565,1.5341306533022152,1
33.572266415512274,30.739889540052967,2,3,233.42088426430047,4.525766021430308,0
66.7697840747269,73.03880259437943,2,7,166.51592859638984,1.8502193295316944,0
31.941456438259472,32.79008536803432,0,17,202.59160494964235,3.5246577265725887,0
68.63146025748489,70.02903750604753,9,11,168.81987451853203,2.8930258993110978,1
57.699019322117266,65.2817534679154,1,16,173.67466517419425,1.420825405332506,1
46.86724204683819,50.81407819566052,7,18,143.75353224489226,2.0863452842650188,1
49.18474947729132,39.870687867056304,2,18,263.28874625832776,5.074308358561101,0
36.90424609141219,30.25349774061194,3,7,253.28425873600239,3.3024863139517207,0
58.92144402964161,61.315032298491275,2,17,226.87169271136685,1.4862744879497372,1
40.9003303931844,40.674430925547185,8,18,298.6097975971907,3.4579924310230377,0
25.487884724655036,23.042930380726535,0,19,190.5377151715804,2.780828952608182,0
24.441248513607615,23.64598979960436,3,7,351.5881207555317,8.181069603366272,0
53.45175835444239,58.96606236805281,2,4,188.62352923183897,3.4276857620134087,0
81.58182512820869,92.24004953869984,2,11,212.75966758780083,2.4290627294004534,0
53.199832271468765,54.502655048626806,1,18,180.1111043029896,5.130041876680656,0
47.62723347780235,45.44341967824217,9,18,218.61627800301525,0.2384457490607318,1
55.71652279205086,50.60613114627128,3,11,241.78074639431222,3.141480234571646,0
76.12003483413649,76.78740873752311,4,2,194.3041803473458,5.991642742021609,0
54.387650027277125,50.35751686210111,3,8,288.83599235588105,2.825701073460369,0
41.78145538332526,42.852650626855926,9,14,211.95746423167304,0.40004843302788184,1
72.12577420119777,77.22225014239527,3,11,213.52426930550996,2.4061230533841034,0
58.57512876923227,48.40834233081494,3,6,154.55011527431412,5.181777061438555,0
80.71511983991984,64.60656009883026,3,6,220.92495372751924,3.5641043944811566,0
53.66468874443812,47.48846562892984,3,1,193.29863895953173,1.7417158357312235,0
25.510619365589996,29.536312427051055,0,5,169.58801353313567,1.972135789231464,0
22.6368160150867,23.961438851851305,6,13,161.1762795925818,2.16044959327528,0
83.01855864462499,72.12520714043363,0,4,333.58816898783425,3.5417968260809944,0
84.47331441566594,97.66007055655794,2,19,186.82613749104823,5.00729419940798,0
46.40961573434799,45.851882427802245,2,1,127.1507289609366,4.578634519198756,0
42.336253577280246,41.93137939654443,2,11,165.08892701337138,3.6840182731636926,0
79.22888584484404,93.03188702458452,7,9,197.42160802618932,1.0025328599137753,1
27.85908635913024,22.95016704520606,5,16,227.33335163082424,1.0081012290098381,0
32.10545962088347,28.44772665966026,9,17,227.73982608626568,3.799878031820645,0
62.86653589378089,65.0233943303795,3,10,233.83072758882628,0.9817933531006585,1
42.10789754280821,36.97892840083866,9,12,167.75698466813353,2.6616494683970937,0
49.89756266559857,53.48074674246716,0,13,217.02202217507727,3.4562256692792657,0
46.73114202950975,41.38682449577466,5,10,156.19702679447107,1.293609006955967,0
56.75149097597867,47.65211514964054,7,3,169.0178508492994,1.4636064984617048,0
78.14963722627434,68.99003583588112,5,8,154.11455127498704,2.858818403148272,0
51.81169813803491,50.210385780979045,9,4,140.58055727008653,3.7554754312860807,0
62.87877586553716,54.73316494644613,3,9,253.21047444290045,4.592278155620635,0
8.99655797937955,7.681952228136811,0,12,234.43058504894438,3.910580152155828,0
49.02563196139764,56.09085082384881,7,4,248.8332684989065,3.1104848924882917,0
33.135394594142575,30.75491078253671,0,4,201.96565330121481,1.880707869664426,0
25.62373879152744,24.196585573269257,7,16,238.84038494325733,1.3936395062332212,1
32.43695266142498,26.666683591767544,7,7,111.93552976787275,2.2336843675062785,0
43.31753118598376,40.846172873176414,8,3,243.15437590226776,3.6149033774708506,0
68.31805084712026,61.89088475967144,4,14,208.85599150025152,3.504935559941014,0
23.47214564520872,24.50947428211558,8,14,231.35548000745828,0.0,1
50.61262985188835,44.648241126015755,1,16,219.00116495243066,1.8214844575987454,0
40.31661133332843,46.57964294389905,4,15,150.64724227315565,4.806761327409234,0
43.446538112760784,50.91354900138582,1,19,125.09801123044767,3.1188225717062092,0
70.05515650609209,58.84159733874914,7,11,164.39729169085183,0.8744866303455211,1
60.762308740078524,51.2202676279043,7,5,228.2458640636456,6.533731772397227,0
76.74796214885487,64.93879736184564,8,17,234.50457075876977,2.956587401527853,1
46.90988641500199,49.15347850789919,7,5,131.60288613090685,3.576500938970112,0
36.08114776658594,30.62523030150269,3,5,150.94503162658927,3.5992871340677017,0
45.52282366239001,51.93939891074351,0,16,163.83821570295802,2.448606800759721,0
54.84993582542443,60.428646336055166,9,17,182.13474698665922,1.9086394772679087,1
53.53146716907422,60.37940212713337,4,6,131.89745845736738,6.182512477598911,0
28.31223855533267,28.607371296962544,0,14,128.89741169299336,4.5048088044266255,0
51.80979563255748,62.10289356221982,9,18,158.9082351796223,4.232905801663015,1
54.5645666027781,44.61581142093499,9,15,204.3126918112503,3.8644337875773163,0
100.34948075067841,96.38627692034915,4,0,140.97028301232547,1.495023914457473,1
87.53689222563341,81.37207749119655,7,13,194.2098245014117,4.916295287610411,0
32.9351329888236,38.845612654798764,0,3,252.92764080709077,1.735301012982376,0
44.252332769016476,45.61284345396889,0,16,134.9110131293245,3.4249301972259687,0
20.731159963259937,23.270237516835778,2,1,189.67771207947303,0.5409151418031467,0
38.18585972073027,33.1505377468666,6,19,251.23783668753862,0.0,1
56.31210007180681,67.09325759544885,1,3,179.08658048180953,3.477436803979672,0
74.11707241776467,74.07673929668903,0,8,171.31651545707905,1.786351099207638,0
35.41832324512783,35.32867346588112,6,4,258.1747907153237,0.01624864305409024,0
36.91707119864407,43.87054521867494,7,16,184.6898960514226,3.8109142544206134,0
7.0542194052269025,6.717683368459859,7,7,255.2247512602784,6.180121156576184,0
46.74668158910185,44.83053556991033,7,14,221.44826955635995,5.084340387870093,0
28.75171176280874,29.72642587567535,8,1,182.85776735450816,2.6140231721014913,0
39.41121145267852,33.54765256668935,6,9,223.98452652987652,3.0132679600454186,0
32.462784436648235,30.139560939684273,5,18,216.0224756923019,4.33155938517587,0
48.11474891494886,42.21026710104947,8,18,251.0441410501237,4.683192029752361,0
14.845432172867374,12.489660891758488,3,4,172.58272310674909,2.484696421761452,0
20.659095092180188,23.684781588052754,0,7,202.06030333908097,3.0512665735868616,0
92.58494224056597,95.89323058304387,7,8,196.92421601976812,3.4509222101468047,1
24.25154837451938,22.880586921360724,2,11,235.20740708198923,3.8308144804182476,0
28.064288430907208,27.039036856445243,9,10,148.74104027779123,2.8003853369830995,0
86.73827056642628,84.36230129169641,4,2,250.8488524118928,2.8198721323968834,0
108.10134338480813,113.85878556898078,8,15,223.31643860852083,5.0697484946315825,1
26.568667423493167,31.104145035092213,0,4,134.1537463183527,4.814281053664329,0
42.63502086423939,50.015648109716594,6,6,260.413141274025,3.716115860154132,0
56.83111101881019,54.36445847572051,4,16,311.7046540398866,5.578663605034393,0
84.57395288811185,78.79797340882772,4,13,250.0916984774704,2.4203313566603746,1
30.26285843143525,29.670269297588483,2,7,271.34923836132344,5.434460172944071,0
45.094443081157806,46.31982559608577,9,18,204.2685690801294,3.8137731653033256,0
65.54675152123488,64.54566677292883,3,7,116.92475401307449,7.906539183321884,0
58.69532148933237,62.42255446001997,8,11,107.79397744162375,1.2112771098262833,1
42.47687857539802,43.401158859687,4,4,212.75410219338792,1.9659821216739877,0
47.32354070967918,43.929790659824995,0,3,170.401059613501,3.6281967423008217,0
22.502083832600363,21.113532495993585,8,9,154.27118608363244,3.595851079468488,0
45.2365251205067,43.03970895436073,1,11,196.86266580156624,5.925208476262528,0
44.672250199820894,37.428908722292626,2,16,230.7792643930644,1.9974379750506992,0
54.64339779252512,47.344408826608344,8,7,127.36212266189264,4.357377778040826,0
38.89345562361968,42.36452232872313,8,17,177.55611898598076,4.743694507022994,0
59.43077045090278,56.79434329899018,9,12,275.49353415601576,4.056971748330971,0
70.25431635639657,62.232368624723904,4,1,146.23558098893128,1.55850548711352,0
53.10858655336932,54.439963809978565,7,14,243.48805935824782,5.111638207881297,0
57.03512816798407,62.86502039076804,3,11,175.7634619225503,4.84398739697312,0
51.063106951557344,46.10839980931158,7,7,227.28968799249765,3.899376779685566,0
50.00168786182828,56.53770613077019,5,9,254.86637536014337,3.306521530813431,0
35.56883932914305,41.65117999491555,0,6,237.06408834925108,3.339162015066557,0
56.32988523346616,58.524374291504934,4,12,245.45798011069382,2.8818963116409333,0
48.05426803173021,51.301730467136096,4,11,142.42032332960218,3.9611777013789626,0
91.8633661786119,75.42261592338953,2,8,255.68298533706493,3.0467022794174663,0
81.46709804950486,95.9851831074594,3,5,157.365344268259,1.727212536971038,1
57.71693105113002,55.23475057938035,5,7,212.97708827857693,1.427112532758612,0
34.73885580610465,40.62918176238373,0,9,212.91230934986135,1.8719456195215618,0
27.751770560331643,28.628477018848304,1,9,224.25612794347904,3.333198363824178,0
73.82285906177731,59.19467642384012,7,6,216.84783380300954,2.959566245347189,0
55.25498450294277,45.05584263248576,3,11,157.80950107376384,3.323015689933124,0
59.60286806783222,63.9042593763523,6,4,132.50662938521418,3.7512197003191665,0
15.108280260516146,15.487002627053245,5,10,243.61743399808842,2.0590186111246815,0
68.54876963116361,55.56652207524789,5,2,209.29172887594578,5.198490252518022,0
59.08840676428726,64.84267125209762,4,9,257.4688420478909,2.5984337594287883,0
27.79138631171044,31.706029151853286,4,15,197.7633532906066,2.3498595228277366,0
40.56950385100102,40.51136746701112,8,16,129.741781966152,3.7235793559986785,0
55.274344087130395,54.517250077483524,9,13,248.3064840502053,0.24523469643739082,1
51.049335967124875,40.951228202373315,2,14,181.48146951694466,1.814198325415621,0
44.1565762839289,49.219564242524854,6,1,217.10017287105106,4.47160919803775,0
47.93023463868078,44.684707182113605,9,6,167.62702857602403,0.393867106406834,1
44.960452435862294,51.77220592052945,0,13,282.21508551168455,4.676361295399734,0
53.05125024204937,50.357532428034794,7,16,156.17175879084016,5.266704849538702,0
79.42983945986315,81.49749065737524,4,11,183.12851229469126,2.4458169932643776,1
1.0,0.908136715279731,9,17,205.3724351348658,3.437719151139465,0
45.262994709806314,39.11787894504021,5,5,145.39088364565208,4.67863062727654,0
53.53024842744894,59.41660377251758,8,3,216.52597642937977,2.2998162179347204,0
55.91987979374199,55.84361578851393,1,1,280.59552387337453,4.301663280789272,0
42.561708373574206,43.18290372153441,1,11,175.47689196531448,1.9932768073039926,0
14.865564350428349,17.63303267290783,9,13,219.75714095158628,2.283596560000231,0
56.559909674282196,67.04792485912087,5,5,62.52823069807223,1.8009953035125394,0
84.5470042832837,96.57439467803938,5,15,198.05353997575796,3.5139707987922053,1
19.322771901677246,16.90827014963529,1,14,184.34788570368974,4.736953578848325,0
67.27656027396377,69.81349731411144,2,7,159.07511987948075,2.7238306018242535,0
43.429495537542124,49.998596294186406,8,4,254.0725234814266,1.0931262601313954,1
48.773513083423055,46.32437914820339,3,14,183.68781591880858,1.3759397665697763,0
28.94202978592102,24.324110895156007,5,13,191.12612564532063,3.5918991320558105,0
43.31087655288247,48.698106901458196,3,3,181.14035626054644,5.766174620091404,0
76.00089189397917,75.44649734939769,2,5,104.15920641174617,3.5905874989715962,0
61.65310483975414,63.241108308993034,1,9,143.40067799615196,2.419655174023121,0
84.64623210819889,100.97091131450466,9,10,248.0546743060108,4.149275950275426,1
73.54823777955387,76.70232249261952,9,3,94.50246765600141,2.6407520466198804,1
58.78173357859153,57.01779687272053,1,18,161.68423251921473,2.4325721739536905,0
84.87869052335584,80.46446788147738,3,7,180.0139971855118,1.5623113414571046,1
58.77986317476598,56.84293249235173,5,7,287.18109336457826,5.112673266369534,0
66.55976353594117,56.400056820450715,3,1,238.43018827481845,0.0,0
44.06858092930583,49.26427646433897,7,17,172.141473647345,4.196788800418904,0
51.3309163171841,58.26504263178463,2,4,265.22568485577756,2.3043825933036945,0
36.05152353399446,32.94239882322511,0,19,162.97420897494402,2.384488902822581,0
69.79167869189706,64.31433334541832,3,9,250.4549901867003,5.538472734176719,0
26.433927537702687,30.391977380436394,5,17,132.05613770384923,1.928803361699923,0
65.64700684835323,53.14703831608305,1,3,253.66289158945787,1.9798962689573847,0
46.18697884989681,46.564925858936775,8,3,179.69331772645072,2.8044086416207046,0
73.42494186934638,72.35809845416385,0,16,148.5747879529365,3.6207710787183576,0
65.0173797746252,69.96199752782735,0,16,189.1428193461843,2.337216326560696,0
86.41292315293603,74.77800029388578,5,10,213.86720898601075,0.6392116041961718,1
64.61549382277289,68.96620339958571,5,0,175.2625784737144,1.701452728677352,0
18.559194886935188,17.644107858622554,2,18,227.6976752997662,4.922000784696779,0
48.660936542035984,50.97164545688191,2,7,170.85030581679663,3.1121651837032673,0
26.559856148103684,21.67385199627404,0,18,231.0186196965679,3.6766309255557332,0
39.63440315267451,39.02763527404572,6,17,222.11110310182997,2.6078681892404436,0
80.22456866553443,80.93859601439777,3,17,196.95384726460324,2.0107534557400957,1
62.750676217953924,55.58019165856795,1,13,177.9308843817025,5.516354174813117,0
36.021391428425076,30.828888462681327,3,13,207.5770397882633,2.717712214423379,0
29.725652671192023,26.021530804469087,9,10,227.51268715168496,2.3349451807093096,0
50.65564185752522,47.49758836555601,2,0,303.08995763658044,4.644213549533009,0
25.668797012377446,21.529037638400865,8,7,246.97102108990904,1.9164594616989221,0
36.577194452068376,43.12187571233287,2,14,248.79949749079208,2.107908984339005,0
56.24018943102488,54.10292863960587,1,16,354.4256097430142,3.015370026025347,0
73.10624072213392,82.14128317680608,2,11,225.7979238383922,3.0004051561322695,0
62.17522944448879,73.97402683716352,3,14,224.23217556558512,3.3894170218548214,0
4.174209828038,3.474170262133134,1,0,235.20075371608272,6.137503634093232,0
56.087334580605194,59.490029058098145,5,9,149.55170112058735,3.504372369528556,0
51.44067146465156,59.08288458866798,3,10,177.80491817906218,0.0,1
58.27780570745386,61.40696101223907,7,17,174.6915366653833,3.4894484151473413,1
82.32419363302415,79.9870467017205,4,6,232.38069886097807,3.056819991734398,0
8.735234463905144,8.494408793449562,4,4,191.29127188894006,3.0651750365271866,0
38.17793149617789,31.090563281253534,4,7,206.91117127371513,3.368920964094256,0
61.818126455867095,62.67370790333447,1,3,254.37273100742323,2.956982568487801,0
18.368112010921152,21.994293229795755,7,11,243.15753693520693,2.9210818604169164,0
79.51898096107018,94.10936297085492,1,12,191.91394984793766,3.919566314656179,0
57.36713225401317,46.82074096478995,7,16,166.50024515608888,2.1868788042082485,1
66.93167971686808,72.4414153703161,9,19,256.7637365826594,1.5784704965412366,1
38.58112676956411,35.52187284630525,7,1,238.6945590454933,7.535672178933587,0
66.27527379932421,76.95856039138404,4,4,119.68715908523089,1.9262138343281499,0
71.36943111978077,58.38347039037853,3,6,184.34230305458595,3.1502143686901145,0
54.657560402743364,64.18708642620823,8,4,208.2757731008381,0.756509623686949,1
54.68801785397392,62.07036965459354,2,16,238.94148585605157,3.174702622577133,0
55.40686478563452,46.929711596183374,4,2,245.50507474698856,1.6001616739659974,0
32.733094705212366,26.969770043803383,7,0,214.19530005877368,2.3362905857249836,0
47.04942639519294,53.34854784185578,9,17,229.2623765679428,4.567596998656685,0
46.94954935095282,40.48474046484645,9,19,203.20684011890768,3.7080143525671105,1
57.6678772870699,58.47287824841306,0,4,166.30741559097197,3.8526142868622286,0
